CSID,CaseMasterID,csdate,cstype,PolicePersonID
47445,47445,2026-07-22,Final Report,71
47446,47446,2026-07-22,Supplementary Report,66
47447,47447,2026-01-20,Charge Sheet,87
47448,47448,2026-07-22,Final Report,35
47449,47449,2026-07-22,Final Report,56
47450,47450,2026-03-12,Final Report,87
47451,47451,2026-04-22,Charge Sheet,77
47452,47452,2025-11-17,Charge Sheet,25
47453,47453,2026-07-22,Charge Sheet,8
47454,47454,2026-07-22,Final Report,43
47455,47455,2026-07-22,Final Report,16
47456,47456,2024-04-05,Final Report,10
47457,47457,2025-12-21,Final Report,86
47458,47458,2025-04-03,Final Report,62
47459,47459,2025-08-30,Final Report,45
47460,47460,2024-05-23,Final Report,82
47461,47461,2024-10-01,Final Report,50
47462,47462,2026-05-14,Final Report,25
47463,47463,2026-01-23,Final Report,48
47464,47464,2026-01-16,Final Report,51
47465,47465,2026-06-20,Final Report,11
47466,47466,2026-07-22,Final Report,79
47467,47467,2026-01-10,Charge Sheet,13
47468,47468,2025-11-11,Charge Sheet,4
47469,47469,2026-01-15,Charge Sheet,34
47470,47470,2026-01-18,Final Report,82
47471,47471,2024-05-01,Charge Sheet,51
47472,47472,2026-04-22,Final Report,55
47473,47473,2025-10-27,Final Report,92
47474,47474,2026-07-22,Final Report,30
47475,47475,2024-12-27,Final Report,21
47476,47476,2024-09-07,Final Report,32
47477,47477,2025-10-24,Final Report,71
47478,47478,2024-10-11,Final Report,42
47479,47479,2024-11-20,Final Report,93
47480,47480,2026-04-28,Final Report,10
47481,47481,2024-11-13,Charge Sheet,90
47482,47482,2026-07-22,Charge Sheet,72
47483,47483,2026-06-26,Final Report,83
47484,47484,2026-06-02,Final Report,23
47485,47485,2025-07-15,Supplementary Report,16
47486,47486,2025-11-22,Final Report,74
47487,47487,2025-01-21,Final Report,65
47488,47488,2025-02-14,Final Report,62
47489,47489,2026-03-26,Final Report,46
47490,47490,2026-02-27,Charge Sheet,58
47491,47491,2025-11-21,Supplementary Report,89
47492,47492,2025-02-17,Final Report,4
47493,47493,2026-01-16,Final Report,38
47494,47494,2026-07-22,Final Report,50
47495,47495,2025-11-26,Final Report,86
47496,47496,2026-04-14,Charge Sheet,86
47497,47497,2025-03-18,Final Report,74
47498,47498,2026-04-07,Final Report,42
47499,47499,2026-07-22,Final Report,55
47500,47500,2024-04-14,Charge Sheet,29
47501,47501,2025-08-21,Final Report,61
47502,47502,2026-01-02,Final Report,41
47503,47503,2025-09-14,Final Report,11
47504,47504,2024-11-20,Final Report,69
47505,47505,2025-11-11,Supplementary Report,48
47506,47506,2026-05-08,Final Report,10
47507,47507,2025-07-12,Charge Sheet,52
47508,47508,2025-03-27,Final Report,11
47509,47509,2026-07-22,Final Report,13
47510,47510,2026-07-22,Supplementary Report,12
47511,47511,2025-09-02,Final Report,21
47512,47512,2026-07-22,Charge Sheet,14
47513,47513,2025-08-11,Charge Sheet,40
47514,47514,2026-07-22,Final Report,24
47515,47515,2025-07-24,Final Report,55
47516,47516,2026-07-22,Final Report,72
47517,47517,2024-11-12,Charge Sheet,37
47518,47518,2026-01-22,Final Report,19
47519,47519,2025-10-30,Final Report,82
47520,47520,2024-06-29,Charge Sheet,88
47521,47521,2024-10-29,Final Report,15
47522,47522,2025-07-08,Supplementary Report,57
47523,47523,2026-07-22,Charge Sheet,60
47524,47524,2024-10-13,Final Report,68
47525,47525,2025-09-27,Final Report,29
47526,47526,2025-03-09,Final Report,89
47527,47527,2026-07-22,Supplementary Report,47
47528,47528,2024-11-28,Final Report,25
47529,47529,2025-01-01,Supplementary Report,80
47530,47530,2026-03-02,Final Report,13
47531,47531,2026-07-13,Charge Sheet,10
47532,47532,2026-04-28,Charge Sheet,49
47533,47533,2026-05-01,Final Report,14
47534,47534,2025-05-10,Final Report,16
47535,47535,2025-09-14,Final Report,23
47536,47536,2026-07-10,Final Report,25
47537,47537,2026-07-22,Final Report,27
47538,47538,2025-03-02,Charge Sheet,68
47539,47539,2025-09-14,Final Report,42
47540,47540,2025-03-14,Final Report,59
47541,47541,2024-05-13,Final Report,24
47542,47542,2024-10-10,Charge Sheet,3
47543,47543,2025-10-06,Final Report,84
47544,47544,2024-12-06,Final Report,29
47545,47545,2026-07-19,Charge Sheet,39
47546,47546,2024-09-20,Final Report,92
47547,47547,2026-05-20,Supplementary Report,75
47548,47548,2025-06-13,Charge Sheet,60
47549,47549,2026-07-22,Charge Sheet,27
47550,47550,2026-07-22,Final Report,52
47551,47551,2026-07-22,Final Report,24
47552,47552,2025-01-07,Final Report,25
47553,47553,2026-04-12,Supplementary Report,67
47554,47554,2026-04-09,Final Report,1
47555,47555,2024-10-21,Supplementary Report,69
47556,47556,2025-06-23,Final Report,89
47557,47557,2026-07-22,Final Report,21
47558,47558,2026-07-22,Charge Sheet,45
47559,47559,2026-06-03,Charge Sheet,91
47560,47560,2025-07-19,Final Report,39
47561,47561,2026-02-05,Charge Sheet,54
47562,47562,2026-03-20,Charge Sheet,10
47563,47563,2025-03-13,Supplementary Report,31
47564,47564,2026-05-12,Charge Sheet,68
47565,47565,2024-09-29,Final Report,72
47566,47566,2026-07-22,Charge Sheet,20
47567,47567,2024-11-30,Final Report,91
47568,47568,2026-07-05,Final Report,26
47569,47569,2026-06-29,Final Report,71
47570,47570,2026-07-22,Supplementary Report,46
47571,47571,2025-02-24,Final Report,11
47572,47572,2026-06-25,Final Report,81
47573,47573,2025-02-14,Final Report,13
47574,47574,2024-12-22,Supplementary Report,55
47575,47575,2026-07-22,Final Report,13
47576,47576,2024-12-18,Charge Sheet,34
47577,47577,2026-01-20,Charge Sheet,32
47578,47578,2026-07-22,Charge Sheet,49
47579,47579,2026-07-22,Final Report,45
47580,47580,2026-06-30,Final Report,19
47581,47581,2026-03-09,Final Report,75
47582,47582,2024-05-20,Final Report,21
47583,47583,2025-10-16,Final Report,52
47584,47584,2025-03-03,Charge Sheet,59
47585,47585,2024-11-10,Final Report,38
47586,47586,2025-09-10,Final Report,23
47587,47587,2025-02-03,Final Report,68
47588,47588,2026-07-22,Charge Sheet,92
47589,47589,2025-12-17,Charge Sheet,10
47590,47590,2026-03-30,Charge Sheet,21
47591,47591,2025-10-11,Final Report,22
47592,47592,2025-08-22,Charge Sheet,58
47593,47593,2024-12-05,Final Report,52
47594,47594,2026-05-27,Final Report,47
47595,47595,2026-07-22,Charge Sheet,28
47596,47596,2025-05-10,Supplementary Report,7
47597,47597,2025-10-09,Final Report,9
47598,47598,2026-07-22,Charge Sheet,91
47599,47599,2025-01-15,Supplementary Report,56
47600,47600,2024-08-05,Supplementary Report,62
47601,47601,2026-07-22,Final Report,94
47602,47602,2025-10-16,Final Report,54
47603,47603,2024-12-10,Supplementary Report,24
47604,47604,2026-05-21,Final Report,54
47605,47605,2025-02-19,Final Report,39
47606,47606,2025-06-17,Charge Sheet,23
47607,47607,2024-10-14,Charge Sheet,40
47608,47608,2026-07-22,Final Report,81
47609,47609,2025-06-03,Charge Sheet,28
47610,47610,2026-07-22,Charge Sheet,24
47611,47611,2025-04-20,Charge Sheet,46
47612,47612,2026-05-10,Final Report,21
47613,47613,2025-11-06,Final Report,42
47614,47614,2025-06-10,Final Report,60
47615,47615,2026-04-05,Final Report,38
47616,47616,2026-07-22,Charge Sheet,90
47617,47617,2026-03-21,Final Report,66
47618,47618,2026-07-22,Charge Sheet,33
47619,47619,2026-05-13,Charge Sheet,21
47620,47620,2026-07-22,Final Report,19
47621,47621,2026-07-22,Final Report,29
47622,47622,2026-07-22,Charge Sheet,45
47623,47623,2026-07-22,Charge Sheet,51
47624,47624,2025-09-13,Final Report,33
47625,47625,2025-01-22,Final Report,24
47626,47626,2026-06-29,Final Report,77
47627,47627,2024-05-08,Final Report,42
47628,47628,2025-12-06,Final Report,54
47629,47629,2026-07-22,Final Report,40
47630,47630,2025-06-19,Supplementary Report,16
47631,47631,2026-02-07,Charge Sheet,76
47632,47632,2026-07-22,Final Report,3
47633,47633,2026-07-22,Charge Sheet,57
47634,47634,2026-03-07,Final Report,18
47635,47635,2025-08-25,Final Report,41
47636,47636,2024-08-08,Final Report,46
47637,47637,2026-03-08,Supplementary Report,14
47638,47638,2026-01-13,Final Report,51
47639,47639,2025-07-23,Final Report,35
47640,47640,2026-06-22,Final Report,55
47641,47641,2026-04-06,Final Report,25
47642,47642,2026-07-22,Supplementary Report,6
47643,47643,2026-07-22,Final Report,92
47644,47644,2026-05-18,Final Report,63
47645,47645,2026-07-22,Final Report,3
47646,47646,2026-04-10,Charge Sheet,8
47647,47647,2025-06-30,Final Report,69
47648,47648,2025-11-29,Final Report,43
47649,47649,2026-07-22,Final Report,41
47650,47650,2025-06-06,Charge Sheet,88
47651,47651,2026-07-22,Charge Sheet,2
47652,47652,2025-12-12,Charge Sheet,22
47653,47653,2026-05-30,Final Report,57
47654,47654,2025-03-01,Final Report,70
47655,47655,2026-05-18,Supplementary Report,71
47656,47656,2025-02-26,Final Report,49
47657,47657,2024-11-09,Final Report,38
47658,47658,2026-07-22,Charge Sheet,7
47659,47659,2026-07-22,Supplementary Report,93
47660,47660,2025-04-27,Charge Sheet,38
47661,47661,2024-08-31,Charge Sheet,48
47662,47662,2026-07-22,Charge Sheet,30
47663,47663,2026-07-22,Final Report,36
47664,47664,2026-02-27,Charge Sheet,1
47665,47665,2025-07-13,Final Report,12
47666,47666,2025-02-14,Charge Sheet,34
47667,47667,2026-05-20,Charge Sheet,72
47668,47668,2026-07-22,Charge Sheet,53
47669,47669,2026-07-22,Final Report,76
47670,47670,2025-07-29,Charge Sheet,53
47671,47671,2026-07-22,Final Report,67
47672,47672,2025-04-07,Final Report,16
47673,47673,2026-07-22,Final Report,37
47674,47674,2025-05-02,Final Report,8
47675,47675,2026-07-06,Charge Sheet,61
47676,47676,2025-03-29,Final Report,3
47677,47677,2026-01-28,Charge Sheet,21
47678,47678,2026-02-16,Charge Sheet,66
47679,47679,2026-01-04,Final Report,17
47680,47680,2026-07-22,Supplementary Report,93
47681,47681,2026-07-14,Final Report,26
47682,47682,2026-06-25,Charge Sheet,15
47683,47683,2026-07-22,Charge Sheet,78
47684,47684,2026-05-03,Final Report,64
47685,47685,2026-05-07,Charge Sheet,67
47686,47686,2025-03-24,Final Report,57
47687,47687,2025-03-21,Final Report,86
47688,47688,2024-09-22,Final Report,75
47689,47689,2026-07-22,Final Report,9
47690,47690,2025-08-24,Supplementary Report,65
47691,47691,2025-03-21,Final Report,94
47692,47692,2024-10-23,Charge Sheet,15
47693,47693,2026-06-16,Final Report,32
47694,47694,2026-06-19,Charge Sheet,35
47695,47695,2025-09-08,Final Report,77
47696,47696,2026-07-21,Charge Sheet,41
47697,47697,2025-10-19,Final Report,77
47698,47698,2026-03-20,Final Report,63
47699,47699,2025-08-31,Final Report,87
47700,47700,2025-03-24,Final Report,49
47701,47701,2025-11-18,Final Report,71
47702,47702,2026-06-06,Charge Sheet,91
47703,47703,2026-07-22,Final Report,75
47704,47704,2026-07-22,Final Report,32
47705,47705,2025-12-08,Charge Sheet,46
47706,47706,2025-01-08,Final Report,90
47707,47707,2025-09-09,Final Report,6
47708,47708,2025-08-24,Supplementary Report,70
47709,47709,2026-04-14,Charge Sheet,21
47710,47710,2026-07-22,Charge Sheet,93
47711,47711,2026-01-06,Final Report,55
47712,47712,2026-07-22,Final Report,57
47713,47713,2025-09-05,Charge Sheet,32
47714,47714,2026-07-22,Charge Sheet,55
47715,47715,2026-07-22,Final Report,25
47716,47716,2026-01-29,Final Report,37
47717,47717,2024-09-06,Charge Sheet,77
47718,47718,2024-10-12,Charge Sheet,68
47719,47719,2025-08-02,Final Report,7
47720,47720,2025-08-31,Final Report,26
47721,47721,2024-08-16,Charge Sheet,55
47722,47722,2026-05-30,Final Report,44
47723,47723,2025-11-10,Charge Sheet,41
47724,47724,2025-08-26,Final Report,60
47725,47725,2026-05-18,Final Report,77
47726,47726,2026-02-28,Charge Sheet,19
47727,47727,2025-07-16,Final Report,20
47728,47728,2026-07-22,Charge Sheet,81
47729,47729,2026-07-22,Final Report,76
47730,47730,2026-07-22,Final Report,16
47731,47731,2026-07-02,Final Report,52
47732,47732,2024-06-23,Final Report,9
47733,47733,2025-05-10,Final Report,52
47734,47734,2025-10-27,Charge Sheet,88
47735,47735,2026-01-04,Supplementary Report,53
47736,47736,2025-08-11,Charge Sheet,30
47737,47737,2026-02-03,Final Report,31
47738,47738,2026-07-22,Supplementary Report,80
47739,47739,2026-07-03,Final Report,11
47740,47740,2025-05-01,Final Report,91
47741,47741,2025-04-13,Charge Sheet,79
47742,47742,2025-02-22,Final Report,83
47743,47743,2025-08-07,Charge Sheet,20
47744,47744,2026-04-07,Final Report,59
47745,47745,2024-06-27,Charge Sheet,55
47746,47746,2025-05-02,Final Report,78
47747,47747,2024-10-11,Charge Sheet,66
47748,47748,2026-07-22,Final Report,51
47749,47749,2026-07-22,Charge Sheet,62
47750,47750,2025-04-14,Final Report,53
47751,47751,2026-07-22,Final Report,69
47752,47752,2025-11-20,Final Report,17
47753,47753,2026-07-22,Final Report,10
47754,47754,2026-07-22,Charge Sheet,76
47755,47755,2025-08-03,Final Report,46
47756,47756,2025-03-25,Final Report,41
47757,47757,2025-06-18,Charge Sheet,42
47758,47758,2024-12-07,Final Report,17
47759,47759,2026-07-02,Charge Sheet,63
47760,47760,2026-07-22,Final Report,12
47761,47761,2026-04-12,Charge Sheet,31
47762,47762,2026-05-23,Final Report,18
47763,47763,2024-10-01,Final Report,22
47764,47764,2026-07-01,Final Report,32
47765,47765,2024-05-16,Supplementary Report,53
47766,47766,2026-07-22,Final Report,88
47767,47767,2026-05-25,Final Report,2
47768,47768,2025-05-29,Supplementary Report,28
47769,47769,2025-10-22,Supplementary Report,60
47770,47770,2026-07-22,Final Report,77
47771,47771,2025-08-16,Final Report,59
47772,47772,2025-06-02,Charge Sheet,90
47773,47773,2026-07-22,Charge Sheet,36
47774,47774,2026-07-21,Charge Sheet,72
47775,47775,2025-03-25,Final Report,82
47776,47776,2025-04-13,Supplementary Report,7
47777,47777,2026-06-07,Final Report,73
47778,47778,2025-06-14,Charge Sheet,76
47779,47779,2025-10-11,Charge Sheet,87
47780,47780,2026-07-22,Final Report,75
47781,47781,2025-05-16,Supplementary Report,23
47782,47782,2025-04-09,Charge Sheet,86
47783,47783,2025-12-03,Final Report,34
47784,47784,2026-07-22,Supplementary Report,14
47785,47785,2025-01-15,Charge Sheet,85
47786,47786,2025-11-18,Charge Sheet,11
47787,47787,2025-08-19,Final Report,49
47788,47788,2026-02-13,Final Report,36
47789,47789,2026-07-22,Final Report,88
47790,47790,2024-10-12,Final Report,70
47791,47791,2025-05-05,Final Report,34
47792,47792,2025-04-22,Charge Sheet,45
47793,47793,2025-07-03,Supplementary Report,62
47794,47794,2026-07-22,Supplementary Report,83
47795,47795,2025-03-31,Final Report,19
47796,47796,2025-08-11,Charge Sheet,53
47797,47797,2025-06-29,Charge Sheet,43
47798,47798,2025-08-10,Final Report,82
47799,47799,2025-07-17,Supplementary Report,2
47800,47800,2025-12-21,Final Report,63
47801,47801,2026-03-13,Final Report,41
47802,47802,2025-01-20,Supplementary Report,5
47803,47803,2025-11-30,Charge Sheet,56
47804,47804,2025-05-29,Final Report,38
47805,47805,2026-01-05,Final Report,79
47806,47806,2026-02-03,Supplementary Report,39
47807,47807,2024-08-22,Final Report,93
47808,47808,2026-07-22,Supplementary Report,47
47809,47809,2025-08-06,Charge Sheet,1
47810,47810,2025-09-13,Final Report,70
47811,47811,2025-10-11,Charge Sheet,81
47812,47812,2026-07-22,Charge Sheet,93
47813,47813,2026-02-07,Final Report,45
47814,47814,2026-07-22,Final Report,87
47815,47815,2025-07-31,Final Report,54
47816,47816,2025-12-21,Supplementary Report,42
47817,47817,2025-07-28,Supplementary Report,28
47818,47818,2024-05-03,Final Report,53
47819,47819,2025-05-13,Final Report,84
47820,47820,2025-07-24,Final Report,85
47821,47821,2026-02-07,Final Report,45
47822,47822,2026-07-22,Charge Sheet,73
47823,47823,2026-07-22,Charge Sheet,52
47824,47824,2026-01-18,Final Report,70
47825,47825,2026-04-03,Charge Sheet,62
47826,47826,2024-08-09,Final Report,3
47827,47827,2026-07-07,Final Report,54
47828,47828,2025-11-29,Charge Sheet,88
47829,47829,2025-08-21,Charge Sheet,36
47830,47830,2025-03-29,Final Report,19
47831,47831,2025-05-18,Final Report,37
47832,47832,2026-05-27,Final Report,22
47833,47833,2024-11-08,Final Report,84
47834,47834,2024-05-10,Final Report,67
47835,47835,2026-06-30,Charge Sheet,52
47836,47836,2026-06-10,Charge Sheet,34
47837,47837,2025-07-05,Final Report,68
47838,47838,2024-12-28,Charge Sheet,73
47839,47839,2024-11-24,Final Report,58
47840,47840,2025-06-17,Final Report,7
47841,47841,2026-07-22,Final Report,77
47842,47842,2025-08-19,Charge Sheet,67
47843,47843,2026-06-01,Final Report,44
47844,47844,2026-07-22,Charge Sheet,52
47845,47845,2025-03-18,Charge Sheet,51
47846,47846,2025-04-02,Charge Sheet,20
47847,47847,2026-01-27,Final Report,74
47848,47848,2025-04-17,Final Report,30
47849,47849,2026-07-22,Final Report,59
47850,47850,2025-09-22,Final Report,70
47851,47851,2025-12-14,Final Report,19
47852,47852,2025-02-02,Supplementary Report,80
47853,47853,2025-12-18,Charge Sheet,46
47854,47854,2025-01-05,Final Report,16
47855,47855,2026-07-15,Final Report,6
47856,47856,2025-08-05,Charge Sheet,61
47857,47857,2025-06-16,Final Report,72
47858,47858,2025-10-01,Supplementary Report,93
47859,47859,2025-12-26,Final Report,55
47860,47860,2025-02-07,Final Report,78
47861,47861,2024-08-28,Charge Sheet,47
47862,47862,2025-04-02,Final Report,33
47863,47863,2025-05-02,Charge Sheet,49
47864,47864,2025-12-31,Charge Sheet,27
47865,47865,2026-07-22,Final Report,11
47866,47866,2025-09-14,Charge Sheet,61
47867,47867,2026-07-22,Charge Sheet,57
47868,47868,2026-03-14,Final Report,58
47869,47869,2024-12-13,Supplementary Report,16
47870,47870,2026-03-31,Final Report,68
47871,47871,2025-12-07,Charge Sheet,18
47872,47872,2026-07-22,Charge Sheet,87
47873,47873,2024-08-10,Charge Sheet,49
47874,47874,2025-08-14,Final Report,9
47875,47875,2025-10-20,Final Report,48
47876,47876,2025-08-09,Supplementary Report,62
47877,47877,2024-11-10,Charge Sheet,33
47878,47878,2025-07-14,Final Report,25
47879,47879,2025-06-01,Final Report,84
47880,47880,2025-04-11,Charge Sheet,57
47881,47881,2026-07-14,Charge Sheet,28
47882,47882,2026-07-22,Final Report,62
47883,47883,2026-07-22,Charge Sheet,82
47884,47884,2026-01-04,Final Report,85
47885,47885,2025-12-09,Final Report,25
47886,47886,2026-07-22,Final Report,32
47887,47887,2024-07-14,Charge Sheet,1
47888,47888,2026-07-22,Final Report,80
47889,47889,2024-12-22,Charge Sheet,33
47890,47890,2025-01-16,Supplementary Report,55
47891,47891,2025-06-18,Final Report,68
47892,47892,2025-04-20,Final Report,14
47893,47893,2026-07-07,Final Report,38
47894,47894,2025-02-26,Supplementary Report,74
47895,47895,2025-05-11,Supplementary Report,16
47896,47896,2025-07-22,Final Report,78
47897,47897,2026-03-31,Charge Sheet,45
47898,47898,2025-06-17,Final Report,25
47899,47899,2024-09-23,Final Report,44
47900,47900,2025-10-14,Final Report,46
47901,47901,2026-07-22,Final Report,32
47902,47902,2026-07-21,Final Report,62
47903,47903,2025-07-06,Final Report,56
47904,47904,2026-05-18,Final Report,77
47905,47905,2026-07-22,Charge Sheet,4
47906,47906,2024-11-15,Final Report,22
47907,47907,2026-07-22,Charge Sheet,28
47908,47908,2024-12-13,Charge Sheet,85
47909,47909,2024-11-08,Final Report,57
47910,47910,2025-10-31,Charge Sheet,23
47911,47911,2025-10-20,Charge Sheet,28
47912,47912,2026-03-14,Charge Sheet,34
47913,47913,2026-07-22,Final Report,60
47914,47914,2026-03-05,Charge Sheet,22
47915,47915,2026-05-24,Charge Sheet,38
47916,47916,2025-08-03,Supplementary Report,87
47917,47917,2025-09-10,Final Report,29
47918,47918,2025-04-10,Final Report,5
47919,47919,2026-02-19,Charge Sheet,76
47920,47920,2026-07-22,Charge Sheet,12
47921,47921,2026-07-22,Final Report,94
47922,47922,2026-07-22,Final Report,47
47923,47923,2026-07-22,Final Report,8
47924,47924,2026-01-12,Final Report,84
47925,47925,2025-12-01,Final Report,67
47926,47926,2026-07-22,Final Report,64
47927,47927,2026-07-22,Final Report,1
47928,47928,2024-11-16,Final Report,40
47929,47929,2026-04-30,Final Report,85
47930,47930,2025-08-14,Charge Sheet,63
47931,47931,2025-05-13,Charge Sheet,4
47932,47932,2025-01-20,Charge Sheet,47
47933,47933,2025-08-18,Charge Sheet,41
47934,47934,2025-01-10,Final Report,5
47935,47935,2025-05-07,Charge Sheet,41
47936,47936,2025-05-28,Charge Sheet,14
47937,47937,2026-07-22,Final Report,70
47938,47938,2026-07-22,Final Report,7
47939,47939,2026-03-14,Charge Sheet,7
47940,47940,2025-04-10,Final Report,29
47941,47941,2026-07-05,Final Report,25
47942,47942,2026-07-22,Final Report,24
47943,47943,2024-12-18,Supplementary Report,59
47944,47944,2026-07-07,Charge Sheet,22
47945,47945,2025-02-09,Final Report,89
47946,47946,2025-02-16,Final Report,92
47947,47947,2026-07-11,Charge Sheet,67
47948,47948,2025-03-02,Charge Sheet,13
47949,47949,2025-12-17,Final Report,79
47950,47950,2026-07-22,Final Report,56
47951,47951,2024-10-26,Final Report,60
47952,47952,2024-10-03,Charge Sheet,65
47953,47953,2025-11-02,Charge Sheet,49
47954,47954,2026-07-19,Final Report,69
47955,47955,2026-07-22,Supplementary Report,33
47956,47956,2026-02-22,Final Report,3
47957,47957,2025-06-21,Final Report,41
47958,47958,2025-12-04,Supplementary Report,7
47959,47959,2026-05-15,Charge Sheet,94
47960,47960,2025-09-03,Final Report,22
47961,47961,2024-12-12,Charge Sheet,25
47962,47962,2025-01-03,Final Report,64
47963,47963,2026-03-28,Final Report,3
47964,47964,2026-01-25,Final Report,92
47965,47965,2026-02-27,Charge Sheet,2
47966,47966,2026-07-22,Final Report,76
47967,47967,2026-07-22,Final Report,17
47968,47968,2026-03-24,Charge Sheet,33
47969,47969,2026-01-10,Final Report,45
47970,47970,2025-08-11,Final Report,10
47971,47971,2025-03-03,Final Report,86
47972,47972,2025-02-28,Final Report,21
47973,47973,2026-02-15,Charge Sheet,62
47974,47974,2026-01-29,Supplementary Report,6
47975,47975,2025-04-27,Charge Sheet,76
47976,47976,2024-11-16,Final Report,49
47977,47977,2025-07-02,Final Report,70
47978,47978,2026-02-14,Charge Sheet,52
47979,47979,2025-01-02,Final Report,86
47980,47980,2025-07-30,Final Report,91
47981,47981,2026-06-13,Charge Sheet,38
47982,47982,2026-04-18,Final Report,34
47983,47983,2024-06-06,Supplementary Report,75
47984,47984,2026-07-22,Final Report,85
47985,47985,2026-02-15,Final Report,27
47986,47986,2026-07-22,Final Report,88
47987,47987,2024-05-22,Final Report,86
47988,47988,2025-05-30,Supplementary Report,73
47989,47989,2026-05-16,Charge Sheet,39
47990,47990,2024-08-10,Final Report,55
47991,47991,2026-05-13,Charge Sheet,1
47992,47992,2025-04-13,Charge Sheet,74
47993,47993,2025-06-23,Final Report,35
47994,47994,2025-04-29,Final Report,16
47995,47995,2025-08-29,Final Report,14
47996,47996,2025-08-30,Final Report,58
47997,47997,2026-05-23,Supplementary Report,3
47998,47998,2025-07-27,Supplementary Report,91
47999,47999,2026-07-22,Final Report,51
48000,48000,2025-08-24,Supplementary Report,63
48001,48001,2025-11-14,Final Report,26
48002,48002,2026-07-22,Final Report,59
48003,48003,2026-04-13,Final Report,42
48004,48004,2025-10-19,Final Report,47
48005,48005,2026-07-22,Supplementary Report,26
48006,48006,2025-12-21,Charge Sheet,56
48007,48007,2026-07-22,Final Report,11
48008,48008,2024-12-10,Final Report,54
48009,48009,2025-01-27,Final Report,46
48010,48010,2024-05-16,Charge Sheet,40
48011,48011,2025-09-23,Charge Sheet,65
48012,48012,2025-12-31,Final Report,66
48013,48013,2025-01-19,Charge Sheet,47
48014,48014,2026-07-21,Final Report,85
48015,48015,2026-01-30,Charge Sheet,12
48016,48016,2025-09-20,Charge Sheet,32
48017,48017,2026-07-22,Final Report,78
48018,48018,2026-07-22,Supplementary Report,63
48019,48019,2026-02-18,Final Report,6
48020,48020,2026-03-13,Charge Sheet,73
48021,48021,2026-07-22,Final Report,48
48022,48022,2026-07-20,Charge Sheet,14
48023,48023,2024-04-12,Final Report,62
48024,48024,2024-11-05,Final Report,66
48025,48025,2024-11-20,Charge Sheet,40
48026,48026,2025-07-27,Supplementary Report,86
48027,48027,2026-06-15,Final Report,38
48028,48028,2025-12-19,Final Report,82
48029,48029,2026-04-21,Final Report,80
48030,48030,2025-02-28,Charge Sheet,1
48031,48031,2024-05-29,Final Report,51
48032,48032,2025-05-03,Final Report,61
48033,48033,2024-12-31,Supplementary Report,21
48034,48034,2024-12-18,Final Report,36
48035,48035,2026-07-22,Final Report,79
48036,48036,2024-10-30,Charge Sheet,72
48037,48037,2024-05-13,Final Report,20
48038,48038,2026-07-22,Final Report,22
48039,48039,2024-10-01,Charge Sheet,91
48040,48040,2024-12-14,Charge Sheet,69
48041,48041,2026-01-02,Final Report,63
48042,48042,2026-07-22,Supplementary Report,67
48043,48043,2025-07-30,Charge Sheet,38
48044,48044,2026-07-22,Charge Sheet,1
48045,48045,2025-04-22,Final Report,79
48046,48046,2026-07-22,Supplementary Report,88
48047,48047,2026-07-22,Supplementary Report,49
48048,48048,2025-12-10,Final Report,41
48049,48049,2024-07-08,Charge Sheet,51
48050,48050,2024-07-25,Charge Sheet,42
48051,48051,2025-02-14,Final Report,42
48052,48052,2024-11-08,Charge Sheet,58
48053,48053,2024-10-07,Charge Sheet,6
48054,48054,2025-07-06,Supplementary Report,68
48055,48055,2026-07-22,Charge Sheet,78
48056,48056,2026-04-02,Final Report,16
48057,48057,2025-03-16,Supplementary Report,88
48058,48058,2025-06-30,Final Report,6
48059,48059,2026-04-04,Final Report,14
48060,48060,2025-10-11,Charge Sheet,3
48061,48061,2026-01-27,Final Report,94
48062,48062,2026-04-15,Supplementary Report,18
48063,48063,2025-11-08,Charge Sheet,44
48064,48064,2025-08-03,Final Report,38
48065,48065,2026-07-22,Charge Sheet,30
48066,48066,2026-07-22,Final Report,89
48067,48067,2024-09-11,Final Report,33
48068,48068,2026-07-22,Charge Sheet,74
48069,48069,2025-01-01,Final Report,57
48070,48070,2025-10-26,Supplementary Report,12
48071,48071,2024-11-19,Final Report,16
48072,48072,2025-03-05,Charge Sheet,83
48073,48073,2025-11-29,Charge Sheet,28
48074,48074,2024-11-07,Supplementary Report,45
48075,48075,2025-01-10,Final Report,67
48076,48076,2026-07-22,Charge Sheet,48
48077,48077,2025-05-11,Final Report,45
48078,48078,2026-05-28,Final Report,18
48079,48079,2026-07-22,Supplementary Report,80
48080,48080,2026-01-13,Final Report,56
48081,48081,2026-03-18,Final Report,12
48082,48082,2024-12-04,Charge Sheet,41
48083,48083,2024-10-07,Final Report,78
48084,48084,2025-06-13,Final Report,61
48085,48085,2025-02-19,Charge Sheet,8
48086,48086,2025-04-18,Final Report,81
48087,48087,2025-09-01,Charge Sheet,93
48088,48088,2026-07-22,Final Report,10
48089,48089,2025-12-02,Charge Sheet,67
48090,48090,2026-04-19,Supplementary Report,6
48091,48091,2024-09-09,Final Report,19
48092,48092,2024-12-03,Final Report,72
48093,48093,2024-04-14,Final Report,1
48094,48094,2026-07-15,Final Report,69
48095,48095,2026-02-02,Final Report,29
48096,48096,2026-01-28,Final Report,63
48097,48097,2026-07-22,Final Report,3
48098,48098,2024-11-07,Charge Sheet,42
48099,48099,2025-07-03,Final Report,57
48100,48100,2026-06-03,Charge Sheet,71
