ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
40988,40988,1,2024-12-18,1,12,37,37,12,40988,1,0
40989,40989,1,2024-08-10,1,11,34,33,11,40989,1,0
40990,40990,1,2026-07-22,1,31,93,92,31,40990,1,0
40991,40991,1,2026-07-19,1,10,31,30,10,40991,1,0
40992,40992,1,2024-12-24,1,10,31,30,10,40992,1,0
40993,40993,1,2026-07-22,1,1,2,3,1,40993,1,0
40994,40994,1,2025-07-30,1,27,80,81,27,40994,1,0
40995,40995,1,2025-10-21,1,5,16,14,5,40995,1,0
40996,40996,1,2026-04-23,1,7,20,22,7,40996,1,0
40997,40997,1,2026-05-07,1,29,86,88,29,40997,1,0
40998,40998,1,2026-07-22,1,27,80,80,27,40998,1,0
40999,40999,1,2025-03-02,1,8,23,23,8,40999,1,0
41000,41000,1,2024-05-09,1,16,49,49,16,41000,1,0
41001,41001,1,2026-07-22,1,18,54,53,18,41001,1,0
41002,41002,2,2026-07-22,1,16,47,48,16,41002,1,0
41003,41003,2,2026-06-17,1,4,11,12,4,41003,1,0
41004,41004,1,2025-05-20,1,23,68,69,23,41004,1,0
41005,41005,1,2025-03-06,1,15,46,46,15,41005,1,0
41006,41006,1,2024-07-12,1,29,87,87,29,41006,1,0
41007,41007,1,2026-03-19,1,15,44,44,15,41007,1,0
41008,41008,1,2026-06-17,1,31,93,92,31,41008,1,0
41009,41009,2,2025-01-20,1,15,46,45,15,41009,1,0
41010,41010,1,2024-06-14,1,10,29,29,10,41010,1,0
41011,41011,2,2026-07-22,1,24,73,73,24,41011,1,0
41012,41012,2,2025-05-16,1,27,82,82,27,41012,1,0
41013,41013,1,2025-07-07,1,22,66,65,22,41013,1,0
41014,41014,1,2025-03-26,1,23,69,68,23,41014,1,0
41015,41015,1,2025-01-17,1,13,40,40,13,41015,1,0
41016,41016,1,2025-08-17,1,8,24,23,8,41016,1,0
41017,41017,1,2025-04-20,1,6,17,18,6,41017,1,0
41018,41018,2,2024-05-21,1,24,73,73,24,41018,1,0
41019,41019,1,2025-04-05,1,3,9,8,3,41019,1,0
41020,41020,1,2024-06-28,1,21,63,64,21,41020,1,0
41021,41021,1,2026-03-16,1,27,80,80,27,41021,1,0
41022,41022,1,2024-11-20,1,24,72,73,24,41022,1,0
41023,41023,1,2024-03-12,1,13,39,40,13,41023,1,0
41024,41024,1,2024-07-21,1,6,17,18,6,41024,1,0
41025,41025,1,2025-06-02,1,23,68,68,23,41025,1,0
41026,41026,1,2025-04-07,1,25,74,75,25,41026,1,0
41027,41027,2,2025-10-07,1,5,14,16,5,41027,1,0
41028,41028,2,2025-11-30,1,1,2,2,1,41028,1,0
41029,41029,1,2026-07-22,1,21,64,64,21,41029,1,0
41030,41030,1,2024-09-06,1,29,87,88,29,41030,1,0
41031,41031,1,2025-06-20,1,1,1,2,1,41031,1,0
41032,41032,1,2024-08-04,1,19,57,56,19,41032,1,0
41033,41033,2,2025-04-23,1,26,79,77,26,41033,1,0
41034,41034,1,2024-12-03,1,14,41,42,14,41034,1,0
41035,41035,1,2025-04-27,1,7,21,21,7,41035,1,0
41036,41036,1,2024-10-08,1,29,88,88,29,41036,1,0
41037,41037,1,2025-05-06,1,4,13,11,4,41037,1,0
41038,41038,1,2026-05-12,1,31,94,94,31,41038,1,0
41039,41039,1,2025-03-26,1,23,70,68,23,41039,1,0
41040,41040,1,2025-10-08,1,11,33,34,11,41040,1,0
41041,41041,1,2025-04-12,1,26,79,79,26,41041,1,0
41042,41042,1,2024-12-18,1,18,54,55,18,41042,1,0
41043,41043,1,2024-12-12,1,25,76,76,25,41043,1,0
41044,41044,1,2026-03-27,1,14,41,42,14,41044,1,0
41045,41045,1,2026-01-02,1,25,74,75,25,41045,1,0
41046,41046,1,2025-11-21,1,28,84,84,28,41046,1,0
41047,41047,1,2025-03-05,1,9,28,26,9,41047,1,0
41048,41048,1,2024-07-30,1,13,39,38,13,41048,1,0
41049,41049,1,2025-07-12,1,16,47,48,16,41049,1,0
41050,41050,1,2026-01-18,1,10,31,30,10,41050,1,0
41051,41051,1,2026-07-22,1,27,81,82,27,41051,1,0
41052,41052,1,2026-01-07,1,28,85,84,28,41052,1,0
41053,41053,2,2024-12-18,1,12,35,36,12,41053,1,0
41054,41054,1,2024-06-25,1,15,45,44,15,41054,1,0
41055,41055,1,2024-11-01,1,14,43,43,14,41055,1,0
41056,41056,1,2024-04-10,1,8,23,24,8,41056,1,0
41057,41057,1,2025-01-27,1,11,34,33,11,41057,1,0
41058,41058,1,2024-08-20,1,27,82,82,27,41058,1,0
41059,41059,1,2024-10-30,1,31,93,94,31,41059,1,0
41060,41060,1,2026-07-04,1,14,43,41,14,41060,1,0
41061,41061,1,2024-08-21,1,3,8,9,3,41061,1,0
41062,41062,1,2025-07-16,1,13,39,38,13,41062,1,0
41063,41063,2,2026-01-01,1,31,92,94,31,41063,1,0
41064,41064,1,2024-09-20,1,28,84,83,28,41064,1,0
41065,41065,1,2024-08-13,1,10,29,31,10,41065,1,0
41066,41066,1,2025-02-13,1,17,52,51,17,41066,1,0
41067,41067,2,2026-02-15,1,19,57,56,19,41067,1,0
41068,41068,2,2024-03-13,1,6,18,19,6,41068,1,0
41069,41069,1,2024-08-01,1,25,75,75,25,41069,1,0
41070,41070,1,2026-04-14,1,1,1,1,1,41070,1,0
41071,41071,2,2024-02-16,1,5,16,14,5,41071,1,0
41072,41072,1,2025-03-10,1,12,36,36,12,41072,1,0
41073,41073,1,2026-06-21,1,12,35,36,12,41073,1,0
41074,41074,2,2026-07-22,1,21,62,63,21,41074,1,0
41075,41075,1,2025-03-06,1,14,42,41,14,41075,1,0
41076,41076,1,2024-09-24,1,10,30,29,10,41076,1,0
41077,41077,1,2024-12-20,1,6,17,17,6,41077,1,0
41078,41078,1,2026-04-29,1,30,91,90,30,41078,1,0
41079,41079,1,2025-11-20,1,5,16,15,5,41079,1,0
41080,41080,1,2026-07-22,1,20,59,61,20,41080,1,0
41081,41081,1,2025-02-19,1,2,7,7,2,41081,1,0
41082,41082,1,2024-06-22,1,25,75,75,25,41082,1,0
41083,41083,2,2025-09-18,1,1,2,2,1,41083,1,0
41084,41084,1,2026-03-07,1,19,56,58,19,41084,1,0
41085,41085,2,2026-01-05,1,18,53,55,18,41085,1,0
41086,41086,1,2026-07-22,1,15,44,44,15,41086,1,0
41087,41087,1,2026-06-10,1,11,33,32,11,41087,1,0
41088,41088,2,2025-12-01,1,3,8,9,3,41088,1,0
41089,41089,1,2025-02-12,1,8,25,24,8,41089,1,0
41090,41090,1,2026-06-06,1,14,42,41,14,41090,1,0
41091,41091,2,2026-02-22,1,11,33,33,11,41091,1,0
41092,41092,1,2026-04-23,1,9,27,26,9,41092,1,0
41093,41093,1,2024-06-29,1,14,42,41,14,41093,1,0
41094,41094,1,2025-06-09,1,4,13,13,4,41094,1,0
41095,41095,1,2026-01-17,1,23,68,68,23,41095,1,0
41096,41096,1,2025-04-10,1,23,70,68,23,41096,1,0
41097,41097,1,2025-06-09,1,14,43,42,14,41097,1,0
41098,41098,2,2026-06-01,1,27,82,81,27,41098,1,0
41099,41099,2,2025-07-30,1,16,49,48,16,41099,1,0
41100,41100,1,2026-07-22,1,24,72,73,24,41100,1,0
41101,41101,1,2024-07-27,1,14,42,41,14,41101,1,0
41102,41102,1,2024-12-07,1,23,70,68,23,41102,1,0
41103,41103,1,2026-07-22,1,5,15,15,5,41103,1,0
41104,41104,1,2024-09-22,1,31,93,94,31,41104,1,0
41105,41105,2,2024-10-17,1,23,70,68,23,41105,1,0
41106,41106,1,2025-11-12,1,6,19,17,6,41106,1,0
41107,41107,2,2024-07-20,1,14,43,42,14,41107,1,0
41108,41108,2,2025-08-25,1,1,1,4,1,41108,1,0
41109,41109,1,2026-05-24,1,31,92,92,31,41109,1,0
41110,41110,2,2025-11-28,1,10,31,29,10,41110,1,0
41111,41111,1,2024-08-21,1,24,73,71,24,41111,1,0
41112,41112,2,2026-07-22,1,6,17,18,6,41112,1,0
41113,41113,1,2026-06-09,1,8,23,25,8,41113,1,0
41114,41114,1,2024-07-27,1,2,6,7,2,41114,1,0
41115,41115,2,2024-07-10,1,1,3,3,1,41115,1,0
41116,41116,1,2026-07-22,1,19,58,58,19,41116,1,0
41117,41117,1,2025-09-27,1,26,79,79,26,41117,1,0
41118,41118,1,2025-02-25,1,11,32,33,11,41118,1,0
41119,41119,1,2025-07-06,1,25,75,76,25,41119,1,0
41120,41120,2,2026-07-22,1,9,26,28,9,41120,1,0
41121,41121,1,2026-07-22,1,2,6,7,2,41121,1,0
41122,41122,1,2026-04-21,1,20,59,59,20,41122,1,0
41123,41123,1,2024-10-03,1,10,30,31,10,41123,1,0
41124,41124,1,2024-05-16,1,12,35,36,12,41124,1,0
41125,41125,2,2025-01-27,1,21,63,63,21,41125,1,0
41126,41126,1,2026-01-16,1,29,87,88,29,41126,1,0
41127,41127,2,2024-06-23,1,21,64,64,21,41127,1,0
41128,41128,1,2024-07-12,1,1,4,3,1,41128,1,0
41129,41129,1,2025-03-21,1,30,89,90,30,41129,1,0
41130,41130,1,2025-08-31,1,7,21,22,7,41130,1,0
41131,41131,2,2025-10-15,1,25,76,76,25,41131,1,0
41132,41132,1,2026-03-29,1,22,65,66,22,41132,1,0
41133,41133,2,2025-07-22,1,23,69,68,23,41133,1,0
41134,41134,1,2025-08-01,1,29,88,88,29,41134,1,0
41135,41135,1,2024-12-21,1,6,18,19,6,41135,1,0
41136,41136,1,2025-11-06,1,15,44,46,15,41136,1,0
41137,41137,2,2026-06-07,1,29,87,88,29,41137,1,0
41138,41138,1,2024-03-16,1,31,92,93,31,41138,1,0
41139,41139,1,2025-12-14,1,12,37,36,12,41139,1,0
41140,41140,1,2024-09-27,1,11,32,34,11,41140,1,0
41141,41141,1,2024-11-19,1,6,17,17,6,41141,1,0
41142,41142,1,2024-07-16,1,7,20,21,7,41142,1,0
41143,41143,2,2025-04-27,1,19,56,58,19,41143,1,0
41144,41144,1,2026-02-02,1,3,9,10,3,41144,1,0
41145,41145,1,2026-07-22,1,24,71,72,24,41145,1,0
41146,41146,1,2025-06-25,1,1,2,3,1,41146,1,0
41147,41147,1,2024-06-01,1,29,87,88,29,41147,1,0
41148,41148,1,2026-07-22,1,22,66,65,22,41148,1,0
41149,41149,1,2026-06-20,1,13,40,40,13,41149,1,0
41150,41150,2,2026-07-22,1,24,73,72,24,41150,1,0
41151,41151,1,2025-02-05,1,5,16,14,5,41151,1,0
41152,41152,1,2026-01-21,1,9,26,26,9,41152,1,0
41153,41153,1,2026-05-09,1,4,11,11,4,41153,1,0
41154,41154,1,2026-01-08,1,8,25,23,8,41154,1,0
41155,41155,1,2026-06-26,1,27,81,80,27,41155,1,0
41156,41156,2,2025-11-04,1,29,88,88,29,41156,1,0
41157,41157,1,2026-07-22,1,9,27,28,9,41157,1,0
41158,41158,2,2026-03-07,1,4,11,13,4,41158,1,0
41159,41159,1,2025-10-18,1,21,63,63,21,41159,1,0
41160,41160,2,2026-03-03,1,11,34,34,11,41160,1,0
41161,41161,2,2024-09-09,1,2,6,7,2,41161,1,0
41162,41162,1,2024-06-26,1,8,25,24,8,41162,1,0
41163,41163,1,2025-11-25,1,4,13,12,4,41163,1,0
41164,41164,1,2025-09-28,1,7,21,21,7,41164,1,0
41165,41165,2,2026-07-22,1,22,66,66,22,41165,1,0
41166,41166,1,2025-09-13,1,8,23,25,8,41166,1,0
41167,41167,1,2024-06-04,1,11,34,32,11,41167,1,0
41168,41168,1,2025-01-03,1,5,14,16,5,41168,1,0
41169,41169,1,2025-01-16,1,18,54,55,18,41169,1,0
41170,41170,1,2025-07-11,1,26,78,78,26,41170,1,0
41171,41171,1,2025-07-12,1,3,9,8,3,41171,1,0
41172,41172,1,2025-03-17,1,21,63,62,21,41172,1,0
41173,41173,1,2024-07-06,1,22,67,67,22,41173,1,0
41174,41174,1,2025-11-07,1,27,80,81,27,41174,1,0
41175,41175,1,2024-05-31,1,20,59,60,20,41175,1,0
41176,41176,1,2026-01-18,1,12,35,35,12,41176,1,0
41177,41177,2,2026-03-07,1,2,6,6,2,41177,1,0
41178,41178,2,2025-10-08,1,9,28,26,9,41178,1,0
41179,41179,1,2024-06-23,1,24,73,71,24,41179,1,0
41180,41180,1,2026-06-20,1,30,90,90,30,41180,1,0
41181,41181,1,2025-04-09,1,31,92,94,31,41181,1,0
41182,41182,1,2024-05-13,1,17,51,52,17,41182,1,0
41183,41183,1,2024-06-26,1,27,82,82,27,41183,1,0
41184,41184,1,2025-10-04,1,5,15,14,5,41184,1,0
41185,41185,1,2026-05-09,1,28,84,84,28,41185,1,0
41186,41186,2,2025-01-27,1,24,72,72,24,41186,1,0
41187,41187,1,2026-02-25,1,12,35,35,12,41187,1,0
41188,41188,1,2025-05-16,1,13,38,40,13,41188,1,0
41189,41189,1,2026-07-22,1,22,65,65,22,41189,1,0
41190,41190,1,2024-08-29,1,26,79,77,26,41190,1,0
41191,41191,1,2025-01-26,1,27,81,82,27,41191,1,0
41192,41192,1,2025-08-24,1,13,40,38,13,41192,1,0
41193,41193,1,2025-04-05,1,20,60,60,20,41193,1,0
41194,41194,1,2026-07-22,1,21,64,62,21,41194,1,0
41195,41195,1,2026-03-29,1,29,86,87,29,41195,1,0
41196,41196,1,2025-07-01,1,1,2,2,1,41196,1,0
41197,41197,1,2026-03-31,1,16,47,49,16,41197,1,0
41198,41198,1,2026-04-06,1,29,87,86,29,41198,1,0
41199,41199,1,2024-07-09,1,8,23,25,8,41199,1,0
41200,41200,1,2025-10-31,1,26,79,78,26,41200,1,0
41201,41201,1,2025-03-01,1,28,84,84,28,41201,1,0
41202,41202,2,2025-05-20,1,10,30,30,10,41202,1,0
41203,41203,2,2026-05-23,1,21,62,62,21,41203,1,0
41204,41204,1,2026-07-22,1,28,84,84,28,41204,1,0
41205,41205,1,2026-06-17,1,5,16,16,5,41205,1,0
41206,41206,1,2025-07-12,1,12,35,36,12,41206,1,0
41207,41207,1,2025-11-17,1,26,77,79,26,41207,1,0
41208,41208,2,2026-02-23,1,13,39,40,13,41208,1,0
41209,41209,1,2025-04-15,1,28,84,83,28,41209,1,0
41210,41210,1,2026-01-17,1,1,4,2,1,41210,1,0
41211,41211,1,2024-09-20,1,17,52,52,17,41211,1,0
41212,41212,2,2025-12-26,1,3,8,8,3,41212,1,0
41213,41213,1,2026-05-23,1,16,48,47,16,41213,1,0
41214,41214,1,2026-07-14,1,19,56,56,19,41214,1,0
41215,41215,1,2024-04-04,1,1,2,3,1,41215,1,0
41216,41216,2,2024-12-07,1,19,57,58,19,41216,1,0
41217,41217,1,2025-02-11,1,7,21,22,7,41217,1,0
41218,41218,1,2024-12-22,1,2,7,6,2,41218,1,0
41219,41219,2,2024-03-04,1,13,40,40,13,41219,1,0
41220,41220,1,2024-10-19,1,13,40,39,13,41220,1,0
41221,41221,1,2026-07-22,1,26,78,77,26,41221,1,0
41222,41222,1,2026-06-17,1,6,17,19,6,41222,1,0
41223,41223,2,2024-03-04,1,24,73,72,24,41223,1,0
41224,41224,2,2025-12-11,1,24,72,73,24,41224,1,0
41225,41225,2,2024-03-20,1,24,72,71,24,41225,1,0
41226,41226,2,2025-01-01,1,10,31,31,10,41226,1,0
41227,41227,1,2026-07-22,1,1,1,1,1,41227,1,0
41228,41228,1,2025-03-07,1,19,56,57,19,41228,1,0
41229,41229,2,2024-08-19,1,9,26,28,9,41229,1,0
41230,41230,1,2024-05-25,1,8,25,23,8,41230,1,0
41231,41231,1,2025-08-03,1,10,30,30,10,41231,1,0
41232,41232,1,2025-07-18,1,10,31,29,10,41232,1,0
41233,41233,1,2024-07-14,1,22,65,65,22,41233,1,0
41234,41234,1,2024-04-11,1,3,10,9,3,41234,1,0
41235,41235,1,2025-04-14,1,16,47,47,16,41235,1,0
41236,41236,1,2024-09-05,1,27,81,82,27,41236,1,0
41237,41237,1,2026-05-31,1,20,60,61,20,41237,1,0
41238,41238,1,2025-10-13,1,15,45,46,15,41238,1,0
41239,41239,1,2025-04-20,1,11,34,32,11,41239,1,0
41240,41240,1,2024-04-06,1,20,59,60,20,41240,1,0
41241,41241,1,2025-09-27,1,18,55,55,18,41241,1,0
41242,41242,1,2025-04-13,1,12,35,37,12,41242,1,0
41243,41243,1,2024-08-20,1,26,78,78,26,41243,1,0
41244,41244,1,2024-11-08,1,4,13,13,4,41244,1,0
41245,41245,2,2024-11-09,1,24,73,71,24,41245,1,0
41246,41246,1,2024-11-19,1,10,31,29,10,41246,1,0
41247,41247,2,2024-10-25,1,4,11,11,4,41247,1,0
41248,41248,1,2024-12-14,1,21,64,63,21,41248,1,0
41249,41249,1,2026-03-06,1,13,38,38,13,41249,1,0
41250,41250,2,2026-07-22,1,29,86,86,29,41250,1,0
41251,41251,1,2024-10-21,1,25,74,75,25,41251,1,0
41252,41252,1,2026-05-22,1,15,46,44,15,41252,1,0
41253,41253,1,2025-01-02,1,19,56,57,19,41253,1,0
41254,41254,1,2026-02-18,1,1,1,3,1,41254,1,0
41255,41255,1,2025-06-02,1,30,89,91,30,41255,1,0
41256,41256,1,2024-11-22,1,28,83,85,28,41256,1,0
41257,41257,2,2026-07-22,1,19,58,57,19,41257,1,0
41258,41258,1,2026-03-07,1,17,52,50,17,41258,1,0
41259,41259,1,2024-07-29,1,10,31,29,10,41259,1,0
41260,41260,1,2025-04-05,1,23,68,68,23,41260,1,0
41261,41261,1,2026-03-08,1,20,59,60,20,41261,1,0
41262,41262,2,2025-02-01,1,24,71,73,24,41262,1,0
41263,41263,1,2025-08-31,1,8,24,24,8,41263,1,0
41264,41264,1,2026-03-15,1,18,55,55,18,41264,1,0
41265,41265,2,2026-01-23,1,24,72,71,24,41265,1,0
41266,41266,1,2026-03-21,1,19,56,58,19,41266,1,0
41267,41267,2,2025-09-12,1,5,14,16,5,41267,1,0
41268,41268,1,2026-01-24,1,2,7,7,2,41268,1,0
41269,41269,1,2026-04-27,1,12,36,37,12,41269,1,0
41270,41270,2,2025-04-22,1,27,82,80,27,41270,1,0
41271,41271,2,2024-11-21,1,8,25,23,8,41271,1,0
41272,41272,1,2024-05-18,1,6,18,17,6,41272,1,0
41273,41273,1,2024-05-31,1,28,83,85,28,41273,1,0
41274,41274,1,2025-05-19,1,13,39,38,13,41274,1,0
41275,41275,1,2025-05-24,1,18,53,54,18,41275,1,0
41276,41276,1,2025-04-29,1,1,4,1,1,41276,1,0
41277,41277,1,2026-07-22,1,11,32,33,11,41277,1,0
41278,41278,1,2024-03-29,1,21,63,63,21,41278,1,0
41279,41279,1,2025-12-19,1,9,28,27,9,41279,1,0
41280,41280,1,2025-10-10,1,21,64,62,21,41280,1,0
41281,41281,2,2024-11-15,1,22,65,65,22,41281,1,0
41282,41282,1,2025-08-16,1,28,85,85,28,41282,1,0
41283,41283,1,2024-04-27,1,15,44,45,15,41283,1,0
41284,41284,1,2026-07-22,1,9,27,27,9,41284,1,0
41285,41285,1,2026-07-19,1,2,6,6,2,41285,1,0
41286,41286,1,2024-07-16,1,29,88,87,29,41286,1,0
41287,41287,1,2024-03-14,1,10,29,31,10,41287,1,0
41288,41288,1,2026-07-22,1,5,16,14,5,41288,1,0
41289,41289,1,2025-01-13,1,17,52,52,17,41289,1,0
41290,41290,1,2025-01-23,1,23,69,69,23,41290,1,0
41291,41291,1,2025-03-28,1,18,54,53,18,41291,1,0
41292,41292,1,2025-02-05,1,15,44,46,15,41292,1,0
41293,41293,2,2026-01-14,1,1,4,3,1,41293,1,0
41294,41294,1,2025-10-17,1,16,47,48,16,41294,1,0
41295,41295,1,2026-07-22,1,22,65,67,22,41295,1,0
41296,41296,1,2025-08-04,1,10,31,29,10,41296,1,0
41297,41297,1,2025-08-28,1,21,62,62,21,41297,1,0
41298,41298,1,2026-07-22,1,15,45,46,15,41298,1,0
41299,41299,1,2024-11-27,1,6,19,19,6,41299,1,0
41300,41300,2,2024-07-12,1,29,87,87,29,41300,1,0
41301,41301,1,2026-01-04,1,28,85,83,28,41301,1,0
41302,41302,2,2026-07-05,1,8,24,23,8,41302,1,0
41303,41303,1,2024-06-09,1,4,12,11,4,41303,1,0
41304,41304,1,2026-07-22,1,10,31,31,10,41304,1,0
41305,41305,1,2024-11-06,1,4,11,13,4,41305,1,0
41306,41306,2,2024-08-25,1,27,82,80,27,41306,1,0
41307,41307,1,2026-07-22,1,3,9,9,3,41307,1,0
41308,41308,1,2025-09-07,1,11,33,33,11,41308,1,0
41309,41309,1,2025-04-13,1,26,78,79,26,41309,1,0
41310,41310,1,2025-08-09,1,5,15,16,5,41310,1,0
41311,41311,1,2025-02-16,1,16,47,49,16,41311,1,0
41312,41312,2,2025-04-03,1,24,73,71,24,41312,1,0
41313,41313,1,2026-07-13,1,2,5,7,2,41313,1,0
41314,41314,1,2025-06-08,1,12,37,36,12,41314,1,0
41315,41315,1,2025-03-24,1,7,20,22,7,41315,1,0
41316,41316,1,2025-06-27,1,5,16,14,5,41316,1,0
41317,41317,1,2026-04-06,1,30,89,89,30,41317,1,0
41318,41318,2,2026-07-22,1,17,52,52,17,41318,1,0
41319,41319,1,2026-07-22,1,25,74,75,25,41319,1,0
41320,41320,1,2025-03-24,1,15,46,45,15,41320,1,0
41321,41321,1,2024-05-21,1,13,40,39,13,41321,1,0
41322,41322,1,2025-11-01,1,17,52,51,17,41322,1,0
41323,41323,1,2024-10-20,1,27,82,80,27,41323,1,0
41324,41324,1,2025-09-02,1,1,2,2,1,41324,1,0
41325,41325,1,2024-05-25,1,14,42,41,14,41325,1,0
41326,41326,2,2026-07-22,1,7,21,21,7,41326,1,0
41327,41327,2,2024-09-12,1,10,29,31,10,41327,1,0
41328,41328,2,2024-10-16,1,29,86,86,29,41328,1,0
41329,41329,1,2025-03-27,1,24,72,73,24,41329,1,0
41330,41330,1,2024-05-02,1,25,76,74,25,41330,1,0
41331,41331,2,2024-02-14,1,14,43,43,14,41331,1,0
41332,41332,1,2024-05-20,1,12,35,36,12,41332,1,0
41333,41333,1,2026-06-11,1,30,89,90,30,41333,1,0
41334,41334,1,2025-12-11,1,30,89,91,30,41334,1,0
41335,41335,1,2024-09-08,1,30,89,89,30,41335,1,0
41336,41336,2,2025-07-30,1,26,77,78,26,41336,1,0
41337,41337,2,2025-11-15,1,8,24,23,8,41337,1,0
41338,41338,1,2025-07-03,1,15,46,46,15,41338,1,0
41339,41339,1,2025-08-07,1,13,38,39,13,41339,1,0
41340,41340,1,2024-10-08,1,12,36,37,12,41340,1,0
41341,41341,1,2026-04-24,1,2,6,5,2,41341,1,0
41342,41342,1,2025-01-20,1,2,6,6,2,41342,1,0
41343,41343,1,2026-06-28,1,6,18,18,6,41343,1,0
41344,41344,2,2025-04-06,1,28,84,83,28,41344,1,0
41345,41345,1,2025-06-29,1,20,60,61,20,41345,1,0
41346,41346,1,2025-10-16,1,26,78,79,26,41346,1,0
41347,41347,1,2026-07-22,1,25,76,74,25,41347,1,0
41348,41348,1,2025-10-24,1,9,26,26,9,41348,1,0
41349,41349,1,2024-09-01,1,6,19,18,6,41349,1,0
41350,41350,1,2026-02-24,1,25,74,75,25,41350,1,0
41351,41351,1,2024-08-21,1,15,45,46,15,41351,1,0
41352,41352,1,2025-05-09,1,14,42,41,14,41352,1,0
41353,41353,1,2024-07-25,1,30,91,90,30,41353,1,0
41354,41354,1,2025-05-23,1,31,92,94,31,41354,1,0
41355,41355,2,2024-11-10,1,11,32,34,11,41355,1,0
41356,41356,2,2026-06-02,1,4,11,13,4,41356,1,0
41357,41357,2,2024-10-13,1,4,11,13,4,41357,1,0
41358,41358,1,2025-05-13,1,31,94,92,31,41358,1,0
41359,41359,1,2026-07-22,1,7,20,22,7,41359,1,0
41360,41360,1,2025-08-20,1,19,57,57,19,41360,1,0
41361,41361,2,2026-01-19,1,1,2,1,1,41361,1,0
41362,41362,1,2025-03-18,1,20,61,59,20,41362,1,0
41363,41363,1,2024-10-31,1,4,11,13,4,41363,1,0
41364,41364,1,2025-12-27,1,27,81,82,27,41364,1,0
41365,41365,1,2024-06-18,1,3,10,9,3,41365,1,0
41366,41366,1,2025-04-27,1,5,16,16,5,41366,1,0
41367,41367,1,2026-07-22,1,13,38,38,13,41367,1,0
41368,41368,1,2025-08-16,1,10,30,31,10,41368,1,0
41369,41369,1,2024-11-28,1,7,22,22,7,41369,1,0
41370,41370,1,2026-07-22,1,24,72,71,24,41370,1,0
41371,41371,1,2025-10-03,1,31,94,93,31,41371,1,0
41372,41372,1,2025-05-19,1,25,74,74,25,41372,1,0
41373,41373,1,2025-12-14,1,29,86,86,29,41373,1,0
41374,41374,1,2024-08-11,1,7,21,22,7,41374,1,0
41375,41375,1,2026-04-14,1,1,3,2,1,41375,1,0
41376,41376,1,2026-01-08,1,13,40,40,13,41376,1,0
41377,41377,1,2026-03-26,1,8,24,23,8,41377,1,0
41378,41378,1,2026-01-20,1,21,64,62,21,41378,1,0
41379,41379,1,2024-10-25,1,8,23,25,8,41379,1,0
41380,41380,1,2024-07-31,1,20,59,60,20,41380,1,0
41381,41381,1,2025-05-10,1,5,15,16,5,41381,1,0
41382,41382,1,2025-07-17,1,26,77,77,26,41382,1,0
41383,41383,2,2024-05-17,1,30,91,90,30,41383,1,0
41384,41384,1,2026-07-22,1,22,67,67,22,41384,1,0
41385,41385,1,2025-08-13,1,18,53,55,18,41385,1,0
41386,41386,1,2025-03-30,1,22,66,67,22,41386,1,0
41387,41387,2,2026-07-22,1,31,92,94,31,41387,1,0
41388,41388,2,2025-07-19,1,4,11,12,4,41388,1,0
41389,41389,1,2026-07-22,1,27,80,80,27,41389,1,0
41390,41390,1,2025-09-19,1,29,88,87,29,41390,1,0
41391,41391,1,2026-06-22,1,1,3,2,1,41391,1,0
41392,41392,1,2025-08-20,1,25,76,76,25,41392,1,0
41393,41393,1,2026-07-22,1,21,63,64,21,41393,1,0
41394,41394,1,2025-02-11,1,18,54,54,18,41394,1,0
41395,41395,1,2024-04-17,1,27,82,82,27,41395,1,0
41396,41396,1,2024-06-17,1,30,90,89,30,41396,1,0
41397,41397,1,2024-04-10,1,15,46,44,15,41397,1,0
41398,41398,2,2026-04-06,1,8,24,25,8,41398,1,0
41399,41399,1,2024-09-29,1,12,37,36,12,41399,1,0
41400,41400,1,2025-12-17,1,8,25,24,8,41400,1,0
41401,41401,1,2024-07-06,1,8,24,25,8,41401,1,0
41402,41402,1,2026-07-22,1,31,93,94,31,41402,1,0
41403,41403,2,2025-04-27,1,19,58,58,19,41403,1,0
41404,41404,1,2026-02-17,1,21,64,63,21,41404,1,0
41405,41405,1,2025-07-01,1,9,26,26,9,41405,1,0
41406,41406,1,2026-02-10,1,7,20,20,7,41406,1,0
41407,41407,1,2024-02-13,1,19,57,57,19,41407,1,0
41408,41408,1,2025-09-23,1,31,92,94,31,41408,1,0
41409,41409,1,2026-03-20,1,23,68,70,23,41409,1,0
41410,41410,1,2026-04-27,1,20,60,61,20,41410,1,0
41411,41411,1,2025-03-06,1,30,91,91,30,41411,1,0
41412,41412,1,2026-06-04,1,17,52,51,17,41412,1,0
41413,41413,1,2026-07-22,1,1,4,4,1,41413,1,0
41414,41414,1,2025-03-13,1,7,22,21,7,41414,1,0
41415,41415,1,2025-06-09,1,1,1,3,1,41415,1,0
41416,41416,1,2024-09-09,1,20,61,59,20,41416,1,0
41417,41417,2,2024-09-26,1,9,28,27,9,41417,1,0
41418,41418,1,2025-07-30,1,4,13,11,4,41418,1,0
41419,41419,1,2024-12-30,1,6,19,17,6,41419,1,0
41420,41420,1,2024-11-20,1,20,61,59,20,41420,1,0
